Season,Player_ID,Player_Name,Position,Team,Conference,Usage_Overall,Team_Total_Usage,Player_Usage_Share,Rank_Within_Team,Top_Player_Flag,Top_3_Flag,Top_Player_Share,Top_3_Share,Distinct_Season_Count
2021,4373062,Phillip Brooks III,WR,Kansas State,Big 12,0.100,2.012,5.0%,6,0,0,23.7%,57.6%,3.00
2021,4373077,Malik Knowles,WR,Kansas State,Big 12,0.076,2.012,3.8%,7,0,0,23.7%,57.6%,2.00
2021,4373177,Marshon Ford,TE,Louisville,ACC,0.064,1.778,3.6%,8,0,0,32.8%,51.8%,2.00
2021,4373230,Ryan Rizk,QB,Miami,ACC,0.034,2.788,1.2%,17,0,0,26.4%,55.1%,1.00
2021,4373266,Antoine Green,WR,North Carolina,ACC,0.056,2.081,2.7%,10,0,0,30.5%,48.7%,2.00
2021,4373273,British Brooks,RB,North Carolina,ACC,0.125,2.081,6.0%,6,0,0,30.5%,48.7%,2.00
2021,4373314,Nick Patti,QB,Pittsburgh,ACC,0.048,1.807,2.7%,10,0,0,32.2%,51.6%,2.00
2021,4373334,John Vardzel,WR,Pittsburgh,ACC,0.012,1.807,0.7%,19,0,0,32.2%,51.6%,1.00
2021,4373470,Calvin Jackson Jr.,WR,Washington State,Pac-12,0.024,1.942,1.2%,12,0,0,26.8%,61.4%,1.00
2021,4373810,Isaah Crocker,WR,Oregon,Pac-12,0.052,1.862,2.8%,8,0,0,30.7%,59.1%,1.00
2021,4373813,Spencer Webb,TE,Oregon,Pac-12,0.029,1.862,1.6%,15,0,0,30.7%,59.1%,1.00
2021,4373834,Tevin Jeannis,WR,Oregon,Pac-12,0.014,1.862,0.8%,19,0,0,30.7%,59.1%,1.00
2021,4374030,Jesiah Irish,WR,Oregon State,Pac-12,0.021,1.676,1.3%,18,0,0,26.0%,53.4%,3.00
2021,4374045,Teagan Quitoriano,TE,Oregon State,Pac-12,0.033,1.676,2.0%,14,0,0,26.0%,53.4%,1.00
2021,4374298,Devon Williams,WR,Oregon,Pac-12,0.070,1.862,3.8%,6,0,0,30.7%,59.1%,1.00
2021,4374303,JT Daniels,QB,Georgia,SEC,0.292,2.060,14.2%,2,0,1,18.7%,41.6%,2.00
2021,4374306,Markese Stepp,RB,Nebraska,Big Ten,0.066,1.983,3.3%,8,0,0,27.9%,45.6%,1.00
2021,4379399,James Cook,RB,Georgia,SEC,0.149,2.060,7.2%,4,0,0,18.7%,41.6%,1.00
2021,4379400,Matthew Downing,QB,TCU,Big 12,0.079,2.366,3.3%,9,0,0,22.1%,50.9%,1.00
2021,4379401,John FitzPatrick,TE,Georgia,SEC,0.018,2.060,0.9%,24,0,0,18.7%,41.6%,1.00
2021,4379402,Luke Ford,TE,Illinois,Big Ten,0.036,2.154,1.7%,14,0,0,21.5%,52.6%,2.00
2021,4379405,Jaylen Johnson,WR,Georgia,SEC,0.025,2.060,1.2%,19,0,0,18.7%,41.6%,1.00
2021,4381248,Tauskie Dove,WR,Missouri,SEC,0.057,2.039,2.8%,11,0,0,25.6%,55.9%,2.00
2021,4382466,Jalen Nailor,WR,Michigan State,Big Ten,0.110,1.697,6.5%,3,0,1,31.3%,64.6%,1.00
2021,4382470,Elijah Collins,RB,Michigan State,Big Ten,0.064,1.697,3.8%,7,0,0,31.3%,64.6%,3.00
2021,4382479,Trenton Gillison,TE,Michigan State,Big Ten,0.016,1.697,0.9%,16,0,0,31.3%,64.6%,1.00
2021,4385427,Robert Cope,RB,Ohio State,Big Ten,0.023,2.154,1.1%,18,0,0,25.7%,42.9%,1.00
2021,4385438,Sam Wiglusz,WR,Ohio State,Big Ten,0.023,2.154,1.1%,18,0,0,25.7%,42.9%,1.00
2021,4385690,Dalton Kincaid,TE,Utah,Pac-12,0.047,1.764,2.7%,7,0,0,25.4%,64.0%,2.00
2021,4389868,Trey Adkins,WR,South Carolina,SEC,0.015,2.054,0.7%,15,0,0,26.4%,53.8%,1.00
2021,4390104,Keke Chism,WR,Missouri,SEC,0.061,2.039,3.0%,9,0,0,25.6%,55.9%,1.00
2021,4393324,Isaiah Esdale,WR,West Virginia,Big 12,0.053,1.494,3.5%,7,0,0,35.4%,63.5%,1.00
2021,4426330,Jerrion Ealy,RB,Ole Miss,SEC,0.185,1.698,10.9%,2,0,1,30.5%,51.1%,1.00
2021,4426335,Graham Mertz,QB,Wisconsin,Big Ten,0.359,1.651,21.7%,1,1,1,21.7%,54.0%,3.00
2021,4426339,Spencer Rattler,QB,Oklahoma,Big 12,0.454,2.213,20.5%,1,1,1,20.5%,50.8%,3.00
2021,4426341,Dominick Blaylock,WR,Georgia,SEC,0.025,2.060,1.2%,19,0,0,18.7%,41.6%,3.00
2021,4426343,Frank Ladson Jr.,WR,Clemson,ACC,0.024,2.213,1.1%,22,0,0,23.6%,42.8%,2.00
2021,4426348,Jayden Daniels,QB,Arizona State,Pac-12,0.524,1.654,31.7%,1,1,1,31.7%,59.2%,3.00
2021,4426354,George Pickens,WR,Georgia,SEC,0.036,2.060,1.7%,15,0,0,18.7%,41.6%,1.00
2021,4426357,Kyle Ford,WR,USC,Pac-12,0.026,2.071,1.3%,15,0,0,22.8%,56.1%,3.00
2021,4426367,Austin Stogner,TE,Oklahoma,Big 12,0.036,2.213,1.6%,15,0,0,20.5%,50.8%,3.00
2021,4426370,Jadon Haselwood,WR,Oklahoma,Big 12,0.079,2.213,3.6%,7,0,0,20.5%,50.8%,2.00
2021,4426383,Dylan Wright,WR,Minnesota,Big Ten,0.041,2.047,2.0%,12,0,0,18.8%,54.3%,3.00
2021,4426385,Zach Charbonnet,RB,UCLA,Pac-12,0.274,1.676,16.3%,2,0,1,31.3%,58.2%,2.00
2021,4426386,Roschon Johnson,RB,Texas,Big 12,0.141,1.764,8.0%,4,0,0,22.1%,53.9%,2.00
2021,4426388,Jameson Williams,WR,Alabama,SEC,0.103,2.023,5.1%,6,0,0,27.6%,49.8%,1.00
2021,4426399,Ramel Keyton,WR,Tennessee,SEC,0.056,2.079,2.7%,11,0,0,23.7%,41.4%,3.00
2021,4426407,Trey Palmer,WR,LSU,SEC,0.058,1.955,3.0%,10,0,0,26.7%,51.2%,2.00
2021,4426409,Chez Mellusi,RB,Wisconsin,Big Ten,0.261,1.651,15.8%,3,0,1,21.7%,54.0%,3.00
2021,4426410,Mycah Pittman,WR,Oregon,Pac-12,0.047,1.862,2.5%,10,0,0,30.7%,59.1%,3.00
2021,4426417,Jacob Zeno,QB,Baylor,Big 12,0.050,1.715,2.9%,9,0,0,25.5%,60.1%,1.00
2021,4426420,Devyn Ford,RB,Penn State,Big Ten,0.038,1.937,2.0%,11,0,0,29.3%,51.9%,2.00
2021,4426426,Joseph Ngata,WR,Clemson,ACC,0.074,2.213,3.3%,11,0,0,23.6%,42.8%,2.00
2021,4426430,Taisun Phommachanh,QB,Clemson,ACC,0.080,2.213,3.6%,7,0,0,23.6%,42.8%,2.00
2021,4426444,Connor Bazelak,QB,Missouri,SEC,0.522,2.039,25.6%,1,1,1,25.6%,55.9%,2.00
2021,4426447,Jaden Payoute,WR,Virginia Tech,ACC,0.015,1.922,0.8%,17,0,0,24.9%,46.3%,1.00
2021,4426449,Boobie Curry,WR,Arizona,Pac-12,0.048,2.116,2.3%,11,0,0,21.2%,57.3%,1.00
2021,4426459,Chase Lane,WR,Texas A&M,SEC,0.048,1.989,2.4%,12,0,0,23.0%,50.5%,3.00
2021,4426463,Dannis Jackson,WR,Ole Miss,SEC,0.046,1.698,2.7%,12,0,0,30.5%,51.1%,1.00
2021,4426470,Genson Hooper Price,WR,Northwestern,Big Ten,0.033,2.254,1.5%,12,0,0,18.8%,50.2%,2.00
2021,4426475,Tyrion Davis-Price,RB,LSU,SEC,0.270,1.955,13.8%,2,0,1,26.7%,51.2%,1.00
2021,4426479,Cornelius Johnson,WR,Michigan,Big Ten,0.073,1.737,4.2%,6,0,0,21.6%,51.1%,3.00
2021,4426481,Devonta Lee,WR,LSU,SEC,0.030,1.955,1.5%,16,0,0,26.7%,51.2%,1.00
2021,4426484,Marcus Major,RB,Oklahoma,Big 12,0.120,2.213,5.4%,6,0,0,20.5%,50.8%,3.00
2021,4426485,Jonathan Mingo,WR,Ole Miss,SEC,0.054,1.698,3.2%,9,0,0,30.5%,51.1%,2.00
2021,4426494,John Rhys Plumlee,QB,Ole Miss,SEC,0.044,1.698,2.6%,13,0,0,30.5%,51.1%,2.00
2021,4426496,Cade Stover,TE,Ohio State,Big Ten,0.018,2.154,0.8%,21,0,0,25.7%,42.9%,3.00
2021,4426502,Drake London,WR,USC,Pac-12,0.214,2.071,10.3%,4,0,0,22.8%,56.1%,1.00
2021,4426504,Milton Wright,WR,Purdue,Big Ten,0.089,2.176,4.1%,7,0,0,23.7%,46.8%,1.00
2021,4426553,Davis Allen,TE,Clemson,ACC,0.051,2.213,2.3%,14,0,0,23.6%,42.8%,2.00
2021,4426570,Ezeriah Anderson,WR,Iowa State,Big 12,0.015,1.777,0.8%,17,0,0,31.9%,61.0%,1.00
2021,4426635,Darwin Barlow,RB,USC,Pac-12,0.097,2.071,4.7%,6,0,0,22.8%,56.1%,3.00
2021,4426657,Ryan Hilinski,QB,Northwestern,Big Ten,0.325,2.254,14.4%,3,0,1,18.8%,50.2%,3.00
2021,4426658,Noah Cain,RB,Penn State,Big Ten,0.157,1.937,8.1%,4,0,0,29.3%,51.9%,3.00
2021,4426692,Luke Benson,TE,Syracuse,ACC,0.019,1.837,1.0%,13,0,0,28.3%,67.8%,3.00
2021,4426696,Micah Bernard,RB,Utah,Pac-12,0.129,1.764,7.3%,4,0,0,25.4%,64.0%,3.00
2021,4426780,Jirehl Brock,RB,Iowa State,Big 12,0.058,1.777,3.3%,8,0,0,31.9%,61.0%,2.00
2021,4426800,Ahmarean Brown,WR,South Carolina,SEC,0.031,2.054,1.5%,13,0,0,26.4%,53.8%,3.00
2021,4426815,Mike Brown-Stephens,WR,Minnesota,Big Ten,0.046,2.047,2.2%,10,0,0,18.8%,54.3%,2.00
