Season,Id,Name,Position,Team,Conference,Usage Overall,Usage Pass,Usage Rush,Usage FirstDown,Usage SecondDown,Usage ThirdDown,Usage StandardDowns,Usage PassingDowns
2021,4062810,Chandler Smith,RB,Houston,AAC,0.074,0,0.142,0.094,0.074,0.037,0.088,0.044
2021,4062902,Bishop Bonnett,RB,Florida A&M,,0.105,0,0.286,0.125,0.083,0.125,0.102,0.111
2021,4064866,Dexter Carter Jr.,TE,Georgia Southern,SBC,0.032,0.067,0,0,0,0.111,0,0.069
2021,4071091,Andre Miller,WR,Maine,,0.196,0.423,0,0.24,0.158,0.182,0.2,0.188
2021,4078393,London Pearson,RB,Youngstown State,,0.092,0,0.167,0.103,0.167,0,0.093,0.091
2021,4078396,Samuel St. Surin,WR,Youngstown State,,0.026,0.029,0.024,0,0.083,0,0,0.091
2021,4079623,Blake Kern,TE,Arkansas,SEC,0.025,0.064,0,0.018,0.021,0.041,0.02,0.035
2021,4239086,Desmond Ridder,QB,Cincinnati,AAC,0.577,0.969,0.201,0.524,0.582,0.715,0.517,0.748
2021,4239127,Cameron Hairston,WR,UConn,Ind,0.036,0.072,0,0,0.059,0.045,0.01,0.072
2021,4239135,Jay Rose,TE,UConn,Ind,0.071,0.123,0,0.077,0.074,0.061,0.067,0.078
2021,4239397,Leroy Henley,WR,Richmond,,0.036,0.083,0,0.087,0,0,0.067,0
2021,4239411,Mydreon Vines,WR,Western Carolina,,0.016,0.027,0,0,0,0.067,0,0.038
2021,4239691,Griffin Hebert,TE,Louisiana Tech,CUSA,0.046,0.086,0,0.023,0.044,0.106,0.033,0.079
2021,4239697,Elijah Walker,QB,Grambling,,0.263,0.364,0.125,0.227,0.263,0.313,0.267,0.259
2021,4239714,Kyle Vantrease,QB,Buffalo,MAC,0.429,0.921,0.047,0.392,0.361,0.63,0.332,0.673
2021,4239793,Tyler Johnston III,QB,UAB,CUSA,0.207,0.525,0.042,0.121,0.235,0.362,0.11,0.415
2021,4239812,Hayden Pittman,TE,UAB,CUSA,0.04,0.102,0.003,0.032,0.052,0.042,0.028,0.066
2021,4239821,Lucious Stanley,RB,UAB,CUSA,0.06,0.026,0.084,0.059,0.072,0.042,0.075,0.027
2021,4239937,Matt McDonald,QB,Bowling Green,MAC,0.581,0.934,0.123,0.526,0.555,0.701,0.527,0.671
2021,4239938,CJ Lewis,WR,Boston College,ACC,0.036,0.071,0,0.026,0.033,0.067,0.028,0.055
2021,4239939,Dennis Grosel,QB,Boston College,ACC,0.426,0.791,0.109,0.297,0.424,0.649,0.313,0.683
2021,4239941,Travis Levy,RB,Boston College,ACC,0.097,0.049,0.133,0.089,0.09,0.135,0.114,0.059
2021,4239964,Isaiah Sanders,QB,Stanford,PAC,0.072,0.036,0.11,0.062,0.054,0.113,0.09,0.037
2021,4239994,Chase Brice,QB,App State,SBC,0.466,0.936,0.098,0.423,0.462,0.586,0.417,0.579
2021,4239998,Hunter Johnson,QB,Northwestern,B1G,0.423,0.72,0.165,0.322,0.397,0.587,0.331,0.606
2021,4239999,Will Swinney,WR,Clemson,ACC,0.024,0.049,0.005,0.018,0.023,0.026,0.025,0.019
2021,4240003,Luke Price,TE,Clemson,ACC,0.01,0.018,0,0,0,0,0,0.027
2021,4240009,Will Brown,WR,Clemson,ACC,0.015,0.034,0,0,0.029,0.028,0,0.059
2021,4240020,James Blackman,QB,Arkansas State,SBC,0.449,0.62,0.094,0.413,0.445,0.545,0.419,0.504
2021,4240025,Bailey Hockman,QB,Middle Tennessee,CUSA,0.376,0.68,0.024,0.37,0.373,0.395,0.342,0.435
2021,4240033,Ontaria Wilson,WR,Florida State,ACC,0.048,0.104,0.003,0.051,0.053,0.041,0.05,0.044
2021,4240034,D.J. Matthews,WR,Indiana,B1G,0.069,0.107,0.02,0.101,0.039,0.058,0.078,0.051
2021,4240069,Malik Cunningham,QB,Louisville,ACC,0.584,0.933,0.315,0.464,0.608,0.812,0.517,0.741
2021,4240075,Justin Marshall,WR,Louisville,ACC,0.042,0.095,0.003,0.026,0.064,0.051,0.031,0.069
2021,4240091,Josh Johnson,WR,Louisville,ACC,0.033,0.075,0,0.02,0.041,0.048,0.028,0.046
2021,4240092,Kemari Averett,TE,Bethune-Cookman,,0.125,0.222,0,0,0.2,0.25,0.077,0.333
2021,4240094,Micah Leon,QB,UConn,Ind,0.269,0.39,0.077,0.115,0.348,0.375,0.143,0.406
2021,4240098,Erin Collins,RB,Northern Illinois,MAC,0.113,0,0.167,0.13,0.125,0.077,0.135,0.063
2021,4240120,Emeka Emezie,WR,NC State,ACC,0.111,0.2,0,0.113,0.121,0.095,0.109,0.113
2021,4240121,Thayer Thomas,WR,NC State,ACC,0.078,0.131,0.012,0.089,0.063,0.074,0.079,0.076
2021,4240152,Tyron Arnett,WR,Chattanooga,,0.066,0.118,0,0.074,0,0.133,0.067,0.063
2021,4240176,Jaylen Hall,WR,Western Michigan,MAC,0.073,0.172,0,0.091,0.042,0.093,0.067,0.09
2021,4240253,Jeremy Singleton,WR,Houston,AAC,0.053,0.105,0,0.032,0.084,0.055,0.044,0.072
2021,4240268,Parker Eichenberger,TE,Houston,AAC,0.015,0.03,0,0.033,0,0,0.02,0
2021,4240346,Jared Scott,WR,Idaho State,,0.125,0.269,0,0.08,0.158,0.182,0.077,0.235
2021,4240350,Xazavian Valladay,RB,Wyoming,MWC,0.276,0.077,0.397,0.291,0.313,0.178,0.295,0.234
2021,4240391,Tommy DeVito,QB,Syracuse,ACC,0.383,0.716,0.157,0.289,0.406,0.515,0.339,0.482
2021,4240392,Markenzy Pierre,RB,Eastern Illinois,,0.19,0.095,0.3,0.211,0.143,0.25,0.233,0.083
2021,4240398,Chris Elmore,FB,Syracuse,ACC,0.015,0.026,0,0,0,0.067,0,0.034
2021,4240408,Nykeim Johnson,WR,Kent State,MAC,0.082,0.165,0.018,0.089,0.068,0.08,0.072,0.107
2021,4240411,Sharod Johnson,WR,Syracuse,ACC,0.036,0.088,0,0.011,0.058,0.061,0.018,0.071
2021,4240412,Aaron Hackett,TE,Kent State,MAC,0.023,0.053,0,0.014,0.039,0.017,0.013,0.047
2021,4240418,Christian Beal-Smith,RB,Wake Forest,ACC,0.152,0.02,0.281,0.177,0.165,0.082,0.182,0.076
2021,4240429,Jaquarii Roberson,WR,Wake Forest,ACC,0.109,0.211,0.004,0.099,0.1,0.149,0.1,0.13
2021,4240452,Chris Katrenick,QB,Eastern Illinois,,0.571,0.952,0.2,0.421,0.786,0.5,0.533,0.667
2021,4240470,Damond Philyaw-Johnson,WR,Jacksonville State,,0.02,0.029,0,0.05,0,0,0.038,0
2021,4240473,Jake Marwede,TE,Duke,ACC,0.035,0.076,0,0.03,0.034,0.05,0.028,0.049
2021,4240506,Adonicas Sanders,WR,Georgia Tech,ACC,0.06,0.122,0,0.083,0.04,0.056,0.067,0.046
2021,4240540,Ra'Von Bonner,RB,Temple,AAC,0.078,0.024,0.146,0.095,0.078,0.034,0.101,0.037
2021,4240543,Mike Epstein,RB,Illinois,B1G,0.182,0.031,0.308,0.197,0.184,0.167,0.211,0.125
2021,4240546,Michael Marchese,TE,Illinois,B1G,0.017,0.057,0,0.018,0.026,0,0.011,0.03
2021,4240570,Peyton Mansell,QB,Abilene Christian,,0.145,0.194,0.087,0.148,0.125,0.118,0.105,0.208
2021,4240580,Max Cooper,WR,Iowa,B1G,0.013,0.025,0,0,0.033,0,0,0.032
2021,4240581,Ivory Kelly-Martin,RB,Iowa,B1G,0.096,0.024,0.164,0.107,0.112,0.054,0.097,0.095
2021,4240603,Malik Davis,RB,Florida,SEC,0.144,0.078,0.204,0.163,0.15,0.091,0.162,0.102
2021,4240618,Kemore Gamble,TE,Florida,SEC,0.058,0.121,0,0.062,0.048,0.055,0.062,0.047
2021,4240625,Mike Harley,WR,Miami,ACC,0.087,0.152,0.003,0.081,0.073,0.116,0.077,0.108
2021,4240628,N'Kosi Perry,QB,Florida Atlantic,CUSA,0.505,0.861,0.157,0.42,0.508,0.688,0.443,0.633
2021,4240636,Robert Burns,RB,UConn,Ind,0.059,0.008,0.12,0.047,0.044,0.103,0.079,0.032
2021,4240641,Michael Parrott,FB,Miami,ACC,0.014,0,0.024,0.027,0,0,0.017,0
2021,4240703,Kenny Pickett,QB,Pittsburgh,ACC,0.582,0.953,0.156,0.533,0.55,0.728,0.534,0.703
2021,4240709,Jake Zilinskas,TE,Pittsburgh,ACC,0.011,0.022,0,0,0,0.071,0.016,0
2021,4240711,Todd Sibley Jr.,RB,Pittsburgh,ACC,0.037,0,0.064,0.022,0.04,0.091,0.03,0.067
2021,4240725,Darian Street,WR,Towson,,0.034,0.051,0,0,0.1,0,0,0.08
2021,4240735,Chris Autman-Bell,WR,Minnesota,B1G,0.054,0.172,0,0.051,0.066,0.049,0.047,0.074
2021,4240750,Mohamed Ibrahim,RB,Minnesota,B1G,0.384,0,0.583,0.438,0.259,0.462,0.5,0.16
2021,4240756,Tanner Morgan,QB,Minnesota,B1G,0.356,0.967,0.071,0.231,0.42,0.518,0.233,0.663
2021,4240781,Bryant Koback,RB,Toledo,MAC,0.286,0.08,0.487,0.375,0.26,0.138,0.347,0.172
2021,4240787,Austin Allen,TE,Nebraska,B1G,0.061,0.129,0,0.073,0.053,0.031,0.065,0.052
2021,4240801,Tyjon Lindsey,WR,Oregon State,PAC,0.053,0.104,0.019,0.029,0.061,0.091,0.034,0.102
2021,4240805,Jaevon McQuitty,WR,South Dakota,,0.032,0.091,0,0.04,0.048,0,0.024,0.05
2021,4240809,Kurt Rafdal,TE,Boise State,MWC,0.027,0.047,0,0.032,0.033,0.015,0.021,0.04
2021,4240819,Kade Warner,WR,Kansas State,B12,0.034,0.068,0,0.022,0.015,0.095,0.028,0.047
2021,4240858,Hendon Hooker,QB,Tennessee,SEC,0.492,0.806,0.249,0.491,0.443,0.563,0.457,0.582
2021,4240866,Kalil Pimpleton,WR,Central Michigan,MAC,0.105,0.183,0.029,0.084,0.135,0.112,0.083,0.143
2021,4240901,Connor Blumrick,TE,Virginia Tech,ACC,0.218,0.205,0.228,0.139,0.241,0.31,0.201,0.254
2021,4240906,Camron Buckley,WR,Indiana,B1G,0.026,0.044,0,0.015,0.04,0.028,0.019,0.039
2021,4240999,Peyton Derrick,QB,Wofford,,0.309,1,0.178,0.25,0.353,0.417,0.233,0.583
2021,4241002,Daetrich Harrington,RB,App State,SBC,0.124,0.028,0.201,0.132,0.148,0.075,0.134,0.105
2021,4241004,Thomas Hennigan,WR,App State,SBC,0.071,0.162,0,0.075,0.06,0.086,0.066,0.083
2021,4241012,Malik Williams,WR,App State,SBC,0.073,0.162,0.004,0.056,0.082,0.097,0.062,0.1
2021,4241057,Aldon Clark,QB,Grambling,,0.422,0.723,0.164,0.342,0.529,0.4,0.34,0.5
2021,4241074,Larry Wooden,RB,UAB,CUSA,0.059,0,0.091,0.083,0.063,0,0.072,0.032
2021,4241126,Malik Murray,WR,East Tennessee State,,0.131,0.32,0,0.182,0.048,0.176,0.122,0.15
2021,4241130,Jaalon Frazier,QB,Wagner,,0.5,0.824,0.28,0.412,0.643,0.5,0.435,0.579
2021,4241145,Logan Wright,RB,Georgia Southern,SBC,0.19,0.073,0.262,0.209,0.192,0.167,0.245,0.091
2021,4241193,Taylor Powell,QB,Troy,SBC,0.519,0.889,0.044,0.429,0.538,0.667,0.445,0.684
2021,4241222,Charlie Brewer,QB,Utah,PAC,0.448,0.726,0.063,0.389,0.393,0.73,0.408,0.531
2021,4241224,Abram Smith,RB,Baylor,B12,0.294,0.055,0.466,0.329,0.242,0.259,0.33,0.204
2021,4241225,R.J. Sneed,WR,Baylor,B12,0.067,0.154,0.006,0.066,0.065,0.058,0.065,0.072
2021,4241235,OrTre Smith,WR,South Carolina,SEC,0.014,0.036,0,0,0.037,0,0.018,0
2021,4241243,Johnnie Lang,RB,Arkansas State,SBC,0.077,0.028,0.165,0.1,0.063,0.054,0.084,0.066
2021,4241263,Charlie Kolar,TE,Iowa State,B12,0.086,0.159,0,0.03,0.125,0.154,0.06,0.149
2021,4241273,Roger Carter,TE,Georgia State,SBC,0.035,0.102,0,0.017,0.047,0.062,0.028,0.053
2021,4241295,Quan Hampton,WR,Northern Iowa,,0.2,0.278,0.083,0.238,0.3,0.059,0.206,0.192
2021,4241303,Dom Williams,RB,Northern Iowa,,0.25,0.083,0.5,0.381,0.15,0.235,0.324,0.154
2021,4241327,Nick Ast,WR,UTEP,CUSA,0.016,0.036,0,0,0.027,0.034,0,0.043
2021,4241337,Bernard Goodwater,RB,Prairie View A&M,,0.018,0.063,0,0,0,0.063,0,0.036
2021,4241343,Eric Hommel,WR,Kansas State,B12,0.018,0.045,0,0.02,0,0.048,0.025,0
2021,4241362,Chabastin Taylor,WR,Kansas State,B12,0.018,0.032,0,0.042,0,0,0.026,0
2021,4241365,Landry Weber,WR,Kansas State,B12,0.03,0.059,0,0.025,0.034,0.031,0.022,0.046
2021,4241371,Kennedy Brooks,RB,Oklahoma,B12,0.237,0.024,0.463,0.306,0.184,0.143,0.283,0.126
2021,4241374,Grant Calcaterra,TE,SMU,AAC,0.065,0.121,0,0.041,0.081,0.096,0.05,0.102
2021,4241380,Jeremiah Hall,TE,Oklahoma,B12,0.053,0.085,0.02,0.029,0.082,0.056,0.054,0.051
2021,4241387,Ryan Jones,TE,East Carolina,AAC,0.058,0.114,0.003,0.06,0.055,0.064,0.057,0.061
2021,4241397,Charleston Rambo,WR,Miami,ACC,0.121,0.216,0,0.129,0.109,0.116,0.117,0.13
2021,4241407,Braydon Johnson,WR,Oklahoma State,B12,0.09,0.125,0.038,0.133,0.05,0.063,0.114,0.043
2021,4241410,Jelani Woods,TE,Virginia,ACC,0.072,0.108,0.004,0.075,0.069,0.073,0.067,0.085
2021,4241414,J.D. King,RB,Georgia Southern,SBC,0.075,0,0.139,0.096,0.048,0.057,0.107,0.02
2021,4241425,LC Greenwood,WR,Northwestern State,,0.017,0.04,0,0,0,0.077,0.023,0
2021,4241474,Brian Robinson Jr.,RB,Alabama,SEC,0.295,0.072,0.568,0.39,0.233,0.191,0.364,0.135
2021,4241476,Tyrell Shavers,WR,San Diego State,MWC,0.034,0.079,0,0.038,0.031,0.023,0.036,0.029
2021,4241481,Chadarius Townsend,WR,Texas Tech,B12,0.049,0,0.106,0.063,0.063,0,0.054,0.035
2021,4241556,Levi Lewis,QB,Louisiana,SBC,0.499,0.955,0.133,0.448,0.521,0.56,0.448,0.62
2021,4241566,Chase Rogers,TE,Ole Miss,SEC,0.031,0.078,0,0.038,0.023,0.036,0.028,0.036
2021,4241588,Elijah Cooks,WR,Nevada,MWC,0.092,0.145,0,0.14,0.049,0.091,0.116,0.045
2021,4241602,McLane Mannix,WR,Texas Tech,B12,0.042,0.058,0.025,0.028,0.049,0.043,0.024,0.081
2021,4241608,Reagan Roberson,TE,Nevada,MWC,0.016,0.026,0,0.016,0,0.045,0.013,0.022
2021,4241635,Josh Adkins,QB,UTSA,CUSA,0.101,0.192,0.015,0.064,0.088,0.182,0.057,0.207
2021,4241665,Caleb Twyford,WR,Texas State,SBC,0.056,0.023,0.089,0.061,0.056,0.032,0.059,0.051
2021,4241700,Chandler Speights,WR,Texas State,SBC,0.033,0.064,0,0.035,0.039,0.025,0.036,0.028
2021,4241724,DK Billingsley,RB,Troy,SBC,0.081,0.027,0.143,0.052,0.068,0.133,0.101,0.043
2021,4241737,Luke Whittemore,WR,Troy,SBC,0.046,0.084,0,0.063,0.011,0.059,0.045,0.047
2021,4241798,Omar Manning,WR,Nebraska,B1G,0.037,0.074,0.006,0.036,0.046,0.024,0.037,0.037
2021,4241888,Reggie Roberson Jr.,WR,SMU,AAC,0.065,0.12,0,0.04,0.099,0.076,0.047,0.107
2021,4241891,Alec Sinkfield,RB,Boston College,ACC,0.11,0.003,0.188,0.131,0.128,0.051,0.137,0.051
2021,4241904,Jared Daniels,RB,Alabama State,,0.102,0.032,0.185,0.174,0.1,0,0.135,0.045
2021,4241931,Carlos Carriere,WR,Maryland,B1G,0.054,0.096,0,0.038,0.071,0.058,0.044,0.075
2021,4241934,Tayon Fleet-Davis,RB,Maryland,B1G,0.17,0.071,0.293,0.189,0.163,0.143,0.19,0.117
2021,4241937,Kasim Hill,QB,Rhode Island,,0.554,1,0.286,0.375,0.7,0.667,0.417,0.8
2021,4241961,Connor Heyward,RB,Michigan State,B1G,0.052,0.103,0.002,0.042,0.059,0.048,0.05,0.054
2021,4241965,Rocky Lombardi,QB,Northern Illinois,MAC,0.445,0.991,0.143,0.322,0.426,0.734,0.338,0.682
2021,4241992,Tate Martell,QB,UNLV,MWC,0.209,0.353,0.12,0.067,0.333,0.182,0.2,0.222
2021,4242158,Chase Hayden,RB,Illinois,B1G,0.059,0,0.087,0.067,0.083,0,0.063,0.05
2021,4242167,Tyson Morris,WR,Arkansas,SEC,0.035,0.091,0,0.034,0.022,0.057,0.024,0.058
2021,4242178,De'Vion Warren,WR,Arkansas,SEC,0.045,0.097,0.014,0.072,0.023,0.02,0.051,0.031
2021,4242179,Maleek Williams,RB,Florida International,CUSA,0.036,0,0.082,0.042,0.054,0,0.026,0.057
2021,4242209,Jontre Kirklin,WR,LSU,SEC,0.104,0.131,0.08,0.097,0.106,0.103,0.094,0.127
2021,4242243,Keytaon Thompson,WR,Virginia,ACC,0.162,0.181,0.128,0.161,0.176,0.135,0.169,0.147
2021,4242248,Austin Williams,WR,Mississippi State,SEC,0.062,0.082,0,0.045,0.066,0.087,0.063,0.058
2021,4242268,Andrew Marty,QB,Northwestern,B1G,0.383,0.597,0.197,0.369,0.377,0.384,0.346,0.461
2021,4242270,Kyric McGowan,WR,Georgia Tech,ACC,0.083,0.175,0.003,0.099,0.071,0.051,0.093,0.061
2021,4242285,Trey Pugh,TE,Northwestern,B1G,0.034,0.067,0,0.024,0.044,0.021,0.036,0.029
2021,4242289,Berkeley Holman,WR,Northwestern,B1G,0.024,0.045,0,0.04,0.026,0,0.024,0.024
2021,4242321,Tyler Nevens,RB,San José State,MWC,0.261,0.024,0.56,0.312,0.281,0.127,0.34,0.104
2021,4242330,Danny Davis III,WR,Wisconsin,B1G,0.079,0.19,0.003,0.11,0.058,0.051,0.075,0.088
2021,4242331,Jack Coan,QB,Notre Dame,Ind,0.488,0.857,0.06,0.433,0.453,0.661,0.426,0.623
2021,4242355,Jake Ferguson,TE,Wisconsin,B1G,0.063,0.171,0,0.031,0.066,0.129,0.034,0.138
2021,4242377,Neil Pau'u,WR,BYU,Ind,0.103,0.198,0.016,0.106,0.088,0.119,0.099,0.114
2021,4242405,Taariq Johnson,WR,San José State,MWC,0.018,0.034,0,0,0,0.077,0,0.059
2021,4242408,Chase Garbers,QB,California,PAC,0.614,0.979,0.234,0.516,0.594,0.799,0.555,0.745
2021,4242413,Gavin Reinwald,TE,California,PAC,0.019,0.038,0,0.032,0.015,0,0.027,0
2021,4242431,Ty Chandler,RB,North Carolina,ACC,0.222,0.04,0.392,0.258,0.22,0.152,0.265,0.126
2021,4242442,Princeton Fant,TE,Tennessee,SEC,0.037,0.09,0,0.038,0.039,0.032,0.032,0.054
2021,4242490,Braxton Burmeister,QB,Virginia Tech,ACC,0.478,0.87,0.206,0.426,0.439,0.634,0.407,0.619
2021,4242491,Darrian Felix,RB,South Florida,AAC,0.131,0.047,0.182,0.126,0.096,0.2,0.139,0.112
2021,4242492,CJ Verdell,RB,Oregon,PAC,0.249,0.068,0.385,0.305,0.2,0.211,0.295,0.126
2021,4242494,Cyrus Habibi-Likio,RB,Boise State,MWC,0.164,0.059,0.267,0.169,0.201,0.101,0.169,0.154
2021,4242504,Johnny Johnson III,WR,Oregon,PAC,0.044,0.105,0,0.046,0.038,0.054,0.037,0.063
2021,4242505,Daewood Davis,WR,Western Kentucky,CUSA,0.056,0.082,0,0.058,0.068,0.026,0.053,0.065
2021,4242506,Jaylon Redd,WR,Oregon,PAC,0.042,0.092,0.006,0.054,0.024,0.051,0.04,0.049
2021,4242512,Malik Willis,QB,Liberty,Ind,0.602,0.901,0.319,0.548,0.578,0.776,0.548,0.725
2021,4242526,John Samuel Shenker,TE,Auburn,SEC,0.051,0.095,0.003,0.054,0.058,0.035,0.053,0.048
2021,4242551,Houston Heimuli,FB,Stanford,PAC,0.017,0.031,0,0,0.048,0,0.02,0
2021,4242648,James Bostic,WR,Ohio,MAC,0.028,0.054,0,0.016,0.053,0.017,0.024,0.037
2021,4242661,Chris Pierce,WR,Vanderbilt,SEC,0.103,0.199,0,0.084,0.083,0.164,0.078,0.148
2021,4242881,Trelon Smith,RB,Arkansas,SEC,0.126,0.022,0.191,0.149,0.154,0.031,0.152,0.066
2021,4242896,Curtis Hodges,TE,Arizona State,PAC,0.05,0.115,0.003,0.051,0.03,0.087,0.045,0.063
2021,4242974,Austin Burton,QB,Purdue,B1G,0.039,0.023,0.063,0.039,0.028,0.063,0.045,0.025
2021,4242991,Chris Coleman,WR,Cal Poly,,0.056,0.1,0,0.071,0.042,0,0.042,0.083
2021,4243001,Zane Pope,WR,Fresno State,MWC,0.045,0.08,0.003,0.057,0.03,0.043,0.049,0.034
2021,4243003,Ronnie Rivers,RB,Fresno State,MWC,0.251,0.089,0.461,0.288,0.256,0.152,0.288,0.158
2021,4243004,Jordan Mims,RB,Fresno State,MWC,0.161,0.051,0.303,0.173,0.156,0.148,0.179,0.116
2021,4243162,Tyler Lytle,QB,Massachusetts,Ind,0.584,1,0.075,0.564,0.467,0.8,0.492,0.786
2021,4243163,Alex Fontenot,RB,Colorado,PAC,0.157,0.044,0.242,0.167,0.147,0.145,0.181,0.109
2021,4243168,K.D. Nixon,WR,USC,PAC,0.014,0.022,0,0,0,0.068,0,0.041
2021,4243176,Brady Russell,TE,Colorado,PAC,0.05,0.104,0.004,0.053,0.052,0.027,0.048,0.052
2021,4243216,Jack Sears,QB,Boise State,MWC,0.05,0.054,0.046,0.055,0.056,0.035,0.047,0.056
2021,4243247,Jaylen Dixon,WR,Utah,PAC,0.018,0.024,0.012,0.026,0.009,0.015,0.021,0.01
2021,4243261,Bryan Thompson,WR,Arizona State,PAC,0.045,0.102,0.011,0.034,0.046,0.064,0.049,0.034
2021,4243276,Todd Centeio,QB,Colorado State,MWC,0.536,0.941,0.189,0.453,0.46,0.798,0.454,0.694
2021,4243319,Terrell Bynum,WR,Washington,PAC,0.075,0.146,0.004,0.078,0.067,0.092,0.062,0.111
2021,4243322,Jake Haener,QB,Fresno State,MWC,0.588,0.949,0.121,0.568,0.552,0.703,0.529,0.739
2021,4243323,Ty Jones,WR,Fresno State,MWC,0.026,0.046,0,0.024,0.034,0.021,0.024,0.029
2021,4243331,Cade Otton,TE,Washington,PAC,0.067,0.132,0,0.051,0.041,0.126,0.047,0.117
2021,4243365,Timothy Taylor,RB,UT Martin,,0.065,0,0.152,0.097,0.077,0,0.098,0
2021,4243369,Marquavius Weaver,RB,Memphis,AAC,0.074,0.027,0.133,0.056,0.084,0.081,0.071,0.079
2021,4243389,Calvin Austin III,WR,Memphis,AAC,0.107,0.189,0.003,0.104,0.122,0.063,0.097,0.125
2021,4243456,Davis Shanley,QB,Tennessee Tech,,0.159,0.25,0.042,0.2,0.1,0.176,0.158,0.16
2021,4243459,Jakairi Moses,RB,Western Kentucky,CUSA,0.043,0.003,0.127,0.042,0.047,0.047,0.049,0.024
2021,4243475,Kris Leach,TE,Kent State,MAC,0.018,0.039,0,0.024,0.014,0.011,0.018,0.018
2021,4243498,Matt Geiger,RB,Old Dominion,CUSA,0.043,0,0.087,0.05,0.067,0,0.065,0
2021,4243534,Emmanuel Logan-Greene,WR,New Mexico,MWC,0.033,0.077,0,0.036,0,0.083,0.024,0.05
2021,4243535,D.J. Mack Jr.,QB,Old Dominion,CUSA,0.348,0.653,0.087,0.335,0.306,0.443,0.297,0.464
2021,4243539,Noah Vedral,QB,Rutgers,B1G,0.449,0.781,0.171,0.384,0.473,0.574,0.368,0.625
2021,4243765,Austin Upshaw,WR,SMU,AAC,0.028,0.053,0,0.031,0.036,0.01,0.03,0.024
2021,4243811,Willie Wright,WR,Florida Atlantic,CUSA,0.023,0.041,0.009,0.03,0.014,0.023,0.021,0.029
2021,4243826,Tre Siggers,RB,SMU,AAC,0.198,0.028,0.4,0.261,0.178,0.096,0.239,0.098
2021,4243911,Stephon Huderson,RB,McNeese,,0.295,0.071,0.485,0.417,0.286,0.125,0.412,0.148
2021,4243921,Will Wallace,TE,Tulane,AAC,0.024,0.047,0,0.041,0.007,0.011,0.034,0.006
2021,4243928,Jaetavian Toles,WR,Tulane,AAC,0.061,0.094,0.026,0.083,0.045,0.027,0.07,0.047
2021,4243955,Brad Anderson,RB,Middle Tennessee,CUSA,0.056,0.021,0.096,0.072,0.051,0.042,0.066,0.038
2021,4243966,Chaton Mobley,RB,Middle Tennessee,CUSA,0.139,0.036,0.244,0.13,0.144,0.125,0.143,0.129
2021,4243975,Jimmy Marshall,WR,Middle Tennessee,CUSA,0.066,0.124,0,0.074,0.077,0.042,0.066,0.064
2021,4244029,Jarret Doege,QB,West Virginia,B12,0.529,0.925,0.081,0.474,0.545,0.615,0.463,0.666
2021,4244038,Andrew Clair,RB,Northwestern,B1G,0.096,0.037,0.149,0.11,0.098,0.078,0.119,0.049
2021,4244066,Raymond James,WR,Kent State,MAC,0.029,0.056,0,0.032,0.031,0.026,0.034,0.017
2021,4244068,Dustin Crum,QB,Kent State,MAC,0.511,0.936,0.207,0.491,0.52,0.54,0.468,0.621
2021,4244071,Xavier Williams,RB,Kent State,MAC,0.135,0.012,0.226,0.126,0.15,0.113,0.146,0.106
2021,4244304,Jaylon Bester,RB,Miami (OH),MAC,0.069,0.011,0.117,0.078,0.085,0.026,0.087,0.031
2021,4244306,Jalen Walker,WR,Miami (OH),MAC,0.073,0.141,0.003,0.073,0.053,0.111,0.064,0.092
2021,4244308,Davion Johnson,RB,Miami (OH),MAC,0.06,0.067,0.054,0.054,0.045,0.069,0.048,0.08
2021,4244330,Mitchell Lewis,WR,Illinois State,,0.023,0.048,0,0,0.071,0,0,0.043
2021,4244598,Keylon Stokes,WR,Tulsa,AAC,0.077,0.151,0.014,0.088,0.023,0.151,0.07,0.096
2021,4244599,Shamari Brooks,RB,Tulsa,AAC,0.239,0.024,0.419,0.268,0.297,0.092,0.271,0.163
2021,4244600,Sam Crawford Jr.,WR,Tulsa,AAC,0.065,0.139,0,0.074,0.051,0.058,0.061,0.073
2021,4244603,Cannon Montgomery,WR,Tulsa,AAC,0.022,0.041,0,0.016,0.011,0.034,0.017,0.031
2021,4244617,J.C. Santana,WR,Tulsa,AAC,0.08,0.176,0.002,0.075,0.064,0.13,0.07,0.105
2021,4244648,Kaylan Wiggins,QB,Florida International,CUSA,0.029,0,0.065,0,0.045,0.071,0.022,0.043
2021,4244649,Bryce Singleton,WR,Florida International,CUSA,0.106,0.184,0.005,0.086,0.106,0.144,0.082,0.153
2021,4244651,D'Vonte Price,RB,Florida International,CUSA,0.246,0.047,0.722,0.259,0.3,0.167,0.25,0.238
2021,4244721,Kevin Dominique,RB,Louisiana Tech,CUSA,0.025,0.01,0.045,0.022,0.029,0.028,0.022,0.033
2021,4244727,Justin Hall,WR,Ball State,MAC,0.153,0.198,0.108,0.17,0.151,0.134,0.162,0.135
2021,4244734,Hassan Littles,WR,Ball State,MAC,0.019,0.031,0,0.012,0.028,0.02,0.03,0
2021,4244739,Khalil Newton,WR,Stony Brook,,0.113,0.292,0,0.125,0.1,0.125,0.116,0.105
2021,4244746,Jordan Williams,TE,Ball State,MAC,0.025,0.046,0,0.023,0.015,0.045,0.026,0.021
2021,4244771,JaCorey Sullivan,WR,Central Michigan,MAC,0.09,0.18,0,0.089,0.076,0.116,0.077,0.114
